GeneID,Symbol,log2FoldChange,padj,pvalue,regulation,baseMean
6209,RPS15,-0.131173676880586,0.0026290263459342,0.0005324408410829,Not significant,9898.92062149018
340152,ZC3H12D,0.485158235935772,0.0026415004655078,0.0005351274150182,Not significant,177.365539605012
222236,NAPEPLD,0.24544413728172,0.0026434770353614,0.0005356882234017,Not significant,858.173147463569
23258,DENND5A,0.37105761626115,0.0026543629161106,0.0005380552422476,Not significant,286.570428453713
2035,EPB41,0.229326319927918,0.0026644348028829,0.0005402585311997,Not significant,901.754077091706
11094,CACFD1,-0.233873832741959,0.0026916206463877,0.0005459342204146,Not significant,1040.98198143608
105371481,LOC105371481,0.525379269676153,0.0026916835197518,0.0005461102833424,Up,134.01262131833
8704,B4GALT2,-0.208785428529836,0.0027061519735575,0.0005492099473091,Not significant,2105.84752658635
1397,CRIP2,-0.689061829082936,0.0027347244261141,0.0005551746104706,Down,80.6844079540959
652968,CASTOR1,0.661042675432481,0.0027390130232539,0.0005562114178395,Up,88.9657971388321
142680,SLC34A3,-0.879659141476057,0.0027435002917469,0.0005572891018546,Down,63.4833118724004
134,ADORA1,-1.96660981046305,0.002752939018307,0.0005593734238751,Down,11.5353056715785
100533970,P2RX5-TAX1BP3,0.17088821704154,0.0027564695203324,0.0005602580325878,Not significant,2214.11616128756
51474,LIMA1,-0.152216033563853,0.002757144135475,0.0005605624316209,Not significant,8132.13666759557
8323,FZD6,0.228556772216384,0.0027627821825568,0.0005618763424299,Not significant,919.138910208699
90060,CCDC120,0.217537639276188,0.0027748447578743,0.0005644979051785,Not significant,1087.64037249454
9318,COPS2,-0.230204081027247,0.0027946336897639,0.0005686932044332,Not significant,1117.2451367354
55449,DHRS4-AS1,-0.237904792124055,0.0028012029075545,0.000570199960857,Not significant,769.777366991207
79033,ERI3,-0.243391440599134,0.0028038021701795,0.0005708991677661,Not significant,769.119995407188
84695,LOXL3,-0.543252349983712,0.0028112268402196,0.0005727498686816,Down,127.325593827515
23345,SYNE1,-1.52739865234655,0.0028112268402196,0.0005729226402316,Down,17.668062235126
81930,KIF18A,-0.415493769282578,0.0028112268402196,0.0005727550019564,Not significant,239.275424318484
9807,IP6K1,0.228800133839318,0.0028169125178944,0.0005742522788572,Not significant,1016.81912995363
57082,KNL1,-0.267924261286311,0.0028257668680502,0.000576228761286,Not significant,596.440903956221
8514,KCNAB2,-0.953107339854774,0.0028286381140705,0.0005769858839646,Down,57.0407809477116
199953,TMEM201,-0.337766057752784,0.0028315906826273,0.0005777599481662,Not significant,383.369942777827
84817,TXNDC17,-0.227309705964347,0.002851414155941,0.0005819777466682,Not significant,1316.18620865206
100506881,MKLN1-AS,1.0729988454999,0.0028588635123537,0.0005836716247464,Up,33.7096146975885
80255,SLC35F5,-0.178245589206131,0.0028652010468625,0.0005851393473934,Not significant,2003.55966416865
2122,MECOM,0.187060806080872,0.0028802093685115,0.0005883791374698,Not significant,2025.48211372796
81706,PPP1R14C,0.310987973057003,0.0028911499774518,0.0005907895354967,Not significant,403.802378544601
200186,CRTC2,0.278388849533434,0.0028991521973103,0.0005926006402583,Not significant,704.474328723764
3643,INSR,0.261128068489725,0.0028997543380702,0.0005928996553389,Not significant,646.303692586083
101928543,LOC101928543,-1.61138565999126,0.002905750554005,0.0005943019729129,Down,16.0452828936425
56907,SPIRE1,0.258574829239753,0.0029136440030825,0.0005960931669939,Not significant,664.638841339903
8997,KALRN,-0.231216623437998,0.0029268761333436,0.0005989778666283,Not significant,970.716568042289
101927655,ZASP,0.392707117430629,0.0029278197387848,0.0005993486105242,Not significant,289.492571767469
109136579,TALAM1,0.181761118520304,0.0029311710571257,0.0006002124934959,Not significant,3306.11781864518
200205,IBA57,-0.317574201263371,0.0029356456716681,0.0006013068673432,Not significant,458.013862167736
55374,TMCO6,-0.233471418987598,0.002938440356772,0.00060205758311,Not significant,885.389654261145
331,XIAP,0.198108522554723,0.0029690918090133,0.000608517906252,Not significant,1461.75843198575
57003,CCDC47,-0.154880826351445,0.0029845824526836,0.0006118738082525,Not significant,3090.40851899345
23463,ICMT,-0.173750647899444,0.0029873951334377,0.0006126316922108,Not significant,2784.79489405662
54521,WDR44,0.334257846070705,0.0029901053134904,0.0006133688912092,Not significant,425.740088479495
4191,MDH2,-0.136804094605637,0.0030019958605667,0.0006159901711222,Not significant,5261.16801899068
64946,CENPH,-0.393674941023358,0.0030313708930272,0.0006222016582399,Not significant,280.463891744037
64776,CFAP68,-0.505743474748264,0.0030401252867916,0.0006241829857118,Down,165.221745380585
1466,CSRP2,0.854341662839254,0.0030581686137111,0.0006280730953411,Up,50.2319771406729
26157,GIMAP2,0.549464840044214,0.0030646748930363,0.0006295952668256,Up,131.719134100428
55501,CHST12,0.288487876414099,0.0030807087471527,0.00063307611495,Not significant,485.644487911257
84804,MFSD9,0.23984009622349,0.0030823928254128,0.0006336092035249,Not significant,881.786295121706
200014,CC2D1B,0.225374457817767,0.0030945937851647,0.0006363049592235,Not significant,940.49761474733
1534,CYB561,0.171587681210883,0.0031039591579534,0.0006384189749704,Not significant,1941.68594075927
2700,GJA3,0.388602625136449,0.0031039853915075,0.0006386126964325,Not significant,311.582194569247
7100,TLR5,0.646602463068725,0.0031052288231402,0.0006390902438142,Up,88.4941739000232
57498,KIDINS220,0.218062831665345,0.0031052288231402,0.0006392453219824,Not significant,1217.42454885519
4149,MAX,0.226819470159873,0.003105769381247,0.0006395450357937,Not significant,935.605374923247
157695,TDRP,-0.381924169743346,0.0031154402819705,0.0006417255040219,Not significant,303.078045559282
120,ADD3,-0.170098677393168,0.0031326808049123,0.000645466813098,Not significant,1963.62668671842
10336,PCGF3,0.207219710991828,0.0031335639653094,0.0006458389024485,Not significant,1149.17674901149
64801,ARV1,-0.323769715048159,0.0031459282346449,0.0006485780937582,Not significant,435.291172365971
10521,DDX17,0.140067488179373,0.0031461543636537,0.0006488155977465,Not significant,4698.00485382912
105372832,LOC105372832,1.82077532716868,0.0031511910080062,0.0006500454694346,Up,12.7167584591675
147727,ILF3-DT,-0.368345493657465,0.0031592070897063,0.0006518907482157,Not significant,272.95362148813
57479,PRR12,0.215892598629642,0.0031701033733731,0.0006543314935211,Not significant,1704.76701917007
79172,CENPO,-0.241382400911395,0.0031757495072406,0.000655689574878,Not significant,785.211020659509
51337,THEM6,-0.204736093488391,0.0031758864767746,0.000655910542831,Not significant,1549.22087754198
9255,AIMP1,-0.244136431422802,0.0031766938489588,0.0006571017033321,Not significant,1061.01839932342
6880,TAF9,-0.223500614803367,0.0031766938489588,0.0006576191853323,Not significant,933.020003166612
157777,MCMDC2,-0.26700007375701,0.0031766938489588,0.0006573677634773,Not significant,573.514959531451
23137,SMC5,-0.206899356985638,0.0031766938489588,0.0006575328052342,Not significant,1190.47917853728
509,ATP5F1C,-0.16053649172551,0.0031766938489588,0.0006569265641971,Not significant,3592.56941199723
23589,CARHSP1,0.195282368355501,0.0031766938489588,0.0006564616660553,Not significant,1631.71793259704
124454,EARS2,-0.253341155352646,0.0031766938489588,0.0006574609458643,Not significant,710.723281014908
2015,ADGRE1,2.0931827488331,0.0031766938489588,0.0006565638020752,Up,11.2267169525151
7274,TTPA,-0.908622755442013,0.0031790320228581,0.0006582960984112,Down,51.0237935594497
84162,BLTP1,0.218196690008731,0.003181621856166,0.0006590254227005,Not significant,1036.11075382245
1432,MAPK14,0.195186213945972,0.0031934264312899,0.0006618407739408,Not significant,1469.33774087159
91370,LIF-AS2,0.580812295720552,0.0031934264312899,0.000661858068759,Up,113.497282462495
152503,SH3D19,0.15703500652973,0.0031983193753074,0.0006630662119539,Not significant,2705.35641595805
56655,POLE4,-0.289804554822026,0.0032063605276928,0.0006651223543369,Not significant,634.12330295581
23294,ANKS1A,0.208933700668856,0.0032063605276928,0.0006649750593066,Not significant,1039.63499492834
23277,CLUH,-0.148707743479958,0.0032112803660929,0.0006663377534302,Not significant,5836.8582562756
11070,TMEM115,0.231986924326756,0.0032135172297806,0.0006669968719257,Not significant,915.680461919736
1628,DBP,-0.35877614851386,0.0032155276120445,0.0006676092396806,Not significant,331.358461689325
64411,ARAP3,-0.370930199947735,0.0032335348576481,0.0006715440976659,Not significant,290.918853000193
1756,DMD,-0.617254089427976,0.00323821742256,0.000672713047861,Down,100.698860376623
6117,RPA1,-0.205178437983281,0.0032408487546552,0.0006734563150524,Not significant,1365.25533363621
146857,SLFN13,-0.332279574441954,0.0032423139497408,0.0006739575046603,Not significant,433.859560492921
100422872,MIR1244-3,-0.846888472797444,0.0032436970705518,0.0006744418068669,Down,60.8652604986979
93349,SP140L,0.359080206355526,0.0032445879873554,0.000674823906119,Not significant,294.695635265937
9877,ZC3H11A,0.167294335461751,0.0032590580453057,0.000678031187802,Not significant,2327.36053098593
9987,HNRNPDL,-0.150645319476241,0.0032637414742705,0.0006792035709712,Not significant,3085.65303055861
51667,NUB1,0.209227333427315,0.0032693960084955,0.0006805786740169,Not significant,1057.68886682856
11041,B4GAT1,-0.3383821124032,0.0032700094184496,0.0006809047642348,Not significant,359.485979273211
6134,RPL10,-0.140991915976571,0.003271496995186,0.000681413007188,Not significant,16277.9388929349
358,AQP1,-1.04795421794353,0.0032741119059123,0.0006821563089978,Down,33.877785838147
9556,ATP5MJ,-0.200365385507179,0.0032882653821533,0.0006853046710166,Not significant,1530.07014843522
360205,PRAC2,-0.756454892206622,0.0033044978661759,0.0006888881609137,Down,67.5796991811529
2534,FYN,0.34034376071142,0.0033152772984222,0.000691336492821,Not significant,356.465841153278
10772,SRSF10,-0.163717627593235,0.003322119490463,0.0006929648591318,Not significant,2164.09488627698
10536,P3H3,-0.49253625611217,0.0033222269952896,0.0006931888506735,Not significant,174.683033085491
6637,SNRPG,-0.219369944096528,0.0033229078568996,0.0006935325220079,Not significant,1981.86019314892
3352,HTR1D,0.554568653997399,0.0033235137479481,0.0006938606241165,Up,128.5373930638
9658,ZNF516,0.290011997016602,0.0033442940653906,0.0006984019034749,Not significant,479.735383164338
23145,SSPOP,-1.27360860513701,0.0033459636768426,0.0006989535820512,Down,25.5660747619245
594,BCKDHB,-0.217124373166288,0.0033501566514529,0.0007000327331394,Not significant,972.763312601957
1389,CREBL2,0.238970385756354,0.0033630492917511,0.0007029307614417,Not significant,823.044835088308
23760,PITPNB,0.208144144624928,0.0033679190559617,0.000704152958794,Not significant,1451.08467466119
4897,NRCAM,1.85620814485558,0.0033784148532792,0.0007065523601051,Up,12.9433555250932
9262,STK17B,0.297930098715519,0.0033804838439999,0.0007071901646712,Not significant,441.068069932685
1844,DUSP2,-0.91000096498816,0.0033811411290834,0.0007075328087737,Down,49.5047484406676
65095,KRI1,-0.240859492286215,0.0033844772339563,0.000708436261203,Not significant,699.008108482701
706,TSPO,0.15889675253993,0.0033853691178931,0.0007088283476428,Not significant,3864.2701196906
5576,PRKAR2A,-0.186684785396365,0.0034389769710411,0.0007206601870726,Not significant,1685.73755487395
100499467,LINC00673,0.255037315233093,0.0034389769710411,0.0007206787075583,Not significant,753.769041163902
4868,NPHS1,2.0726391645799,0.0034389769710411,0.0007206520315767,Up,10.9052286985098
643596,RNF224,-1.05740274012139,0.0034411326211438,0.000721339231043,Down,32.4727811465023
84519,ACRBP,-1.32808139532447,0.0034480614783514,0.0007230008778778,Down,22.193347143563
394,ARHGAP5,0.192366975722407,0.0034538859628905,0.000724431729991,Not significant,1549.98352434781
84467,FBN3,-2.01204403356536,0.0034789016086685,0.0007298896834592,Down,10.2712566424915
105371743,SNHG30,-0.502911337730313,0.0034883708653811,0.000732088024715,Down,140.379855912196
7869,SEMA3B,-0.200808747002305,0.0035005901863241,0.0007348648249412,Not significant,2585.03753105312
23264,ZC3H7B,0.173533540372513,0.0035014833888775,0.0007352647742328,Not significant,2796.90549145258
753,LDLRAD4,1.3484498683388,0.0035071201586697,0.000736661205516,Up,21.7608037511901
89853,MVB12B,-0.432573843806307,0.0035155118179543,0.0007386371451022,Not significant,242.743610503023
419,ART3,-0.693253753417041,0.0035174170620388,0.000739250861722,Down,91.2704366772535
9093,DNAJA3,-0.188314948126228,0.0035268907744759,0.0007414559236475,Not significant,1567.37417563701
729830,FHIP1A,0.307019913087425,0.003529549384715,0.0007422289872237,Not significant,487.032464436163
100874091,TM4SF1-AS1,1.59713732651651,0.003530204839546,0.0007427951937595,Up,15.5131250429496
4588,MUC6,-1.36623808731637,0.003530204839546,0.0007426929464572,Down,20.3579050917348
9727,RAB11FIP3,0.202173308531018,0.0035316397853736,0.0007433113951863,Not significant,1360.46690755507
2580,GAK,0.13939544953849,0.0035328984671822,0.0007437906613955,Not significant,3950.48038712488
94,ACVRL1,0.330694431112383,0.003556432085519,0.0007489610343912,Not significant,408.913354118233
11152,WDR45,0.255308123742484,0.0035643523546902,0.0007508452478755,Not significant,733.871016786515
126133,ALDH16A1,-0.206143553438296,0.003571309930229,0.0007525275687225,Not significant,1859.938308917
57447,NDRG2,-0.336799054185049,0.0035913155765261,0.0007569609460533,Not significant,353.8070284967
100188893,TOMM6,-0.193711265345585,0.0035943316697417,0.0007578147404655,Not significant,2125.30884218762
116988,AGAP3,0.182841439225587,0.0036075436965253,0.0007608191899722,Not significant,2013.18287659939
105376220,LINC02977,0.663023954038837,0.0036119088748465,0.0007619589344643,Up,95.2468087403713
10036,CHAF1A,-0.217461102984024,0.0036133820170143,0.0007624889367295,Not significant,1304.37733047405
124944,C17orf49,0.302626148551169,0.0036145428389188,0.0007629531935808,Not significant,427.867695517824
101243545,LINC02067,-0.331869699763873,0.0036445621703396,0.000769510760392,Not significant,380.026657534035
4052,LTBP1,0.264322564214886,0.0036514693173294,0.0007711906742885,Not significant,560.557650882424
84612,PARD6B,0.347392003246135,0.0036578571845417,0.000772761722884,Not significant,307.783977458271
548596,CKMT1A,-0.183193105802255,0.0036614406465942,0.0007737409156708,Not significant,1698.38413440461
107986483,LOC107986483,-0.617039857178772,0.0036705107984604,0.0007758803313818,Down,93.703473555009
90324,CCDC97,0.241547488243138,0.0036831274381158,0.0007787707269647,Not significant,823.999795190747
4221,MEN1,-0.214498328001989,0.0036871757970757,0.0007798504325085,Not significant,1232.33370703896
84777,DLGAP1-AS2,0.385945910656138,0.0037117920394387,0.0007852820556681,Not significant,262.111989637977
5358,PLS3,0.218748272559722,0.0037179174073036,0.0007868035382038,Not significant,1040.71517093459
29842,TFCP2L1,-0.270919784391789,0.0037212654691722,0.0007877378486798,Not significant,573.527732280659
8897,MTMR3,0.257508550226105,0.0037222074620169,0.0007881630895788,Not significant,724.958475427515
283587,HISLA,1.33548500054091,0.0037231571507216,0.0007885900748191,Up,21.648121531613
10166,SLC25A15,-0.353908439929343,0.0037234246644542,0.0007888726445986,Not significant,294.313261753334
105378828,CLCA4-AS1,0.357616017311659,0.0037328515585197,0.0007910963774972,Not significant,284.711479032086
389668,XKR9,0.632667312672063,0.0037461593109081,0.0007941439529373,Up,105.864630105447
83999,KREMEN1,0.202345128360072,0.0037671528763961,0.0007988229160905,Not significant,1288.11570154325
81,ACTN4,0.119169761959433,0.003769692975392,0.0007995902585833,Not significant,30174.2479922786
84627,ZNF469,-2.00363640619281,0.0037772114145992,0.0008014141679925,Down,10.9510889423596
4124,MAN2A1,-0.17887320326239,0.0037843051158191,0.0008031488469321,Not significant,1689.78609784641
10153,CEBPZ,-0.212933726204317,0.0038055736813385,0.0008078935997453,Not significant,1065.78175756989
103695436,LINC01269,1.79278475280999,0.0038063637081742,0.0008082922569232,Up,14.165896644105
6342,SCP2,-0.180260402492573,0.0038161150139434,0.0008105945069661,Not significant,2467.0438833685
7476,WNT7A,1.02928295726461,0.0038180468926528,0.0008112365136555,Up,34.182689243412
6051,RNPEP,-0.150528663400989,0.0038198128581066,0.0008125387623177,Not significant,2975.22812323231
221443,OARD1,-0.276550968406103,0.0038198128581066,0.0008123022396111,Not significant,593.818118545478
10525,HYOU1,0.142780477531537,0.0038198128581066,0.0008123022148607,Not significant,3522.93944589171
2548,GAA,0.144737850607171,0.0038198128581066,0.0008123417575369,Not significant,4014.19403002313
80127,BBOF1,-0.760475499754998,0.0038307180174914,0.0008150908923275,Down,65.1288459563116
728554,LOC728554,-0.25883339026109,0.0038342247389626,0.0008160696750564,Not significant,644.733069485548
85302,FBF1,-0.364951093139866,0.0038353400240703,0.0008165397490876,Not significant,279.295858222791
6430,SRSF5,0.143719966424093,0.003853409071644,0.0008206204247949,Not significant,3962.95387287164
158358,KIAA2026,0.336977075531673,0.0038729077063368,0.000825007824108,Not significant,356.648129740718
51626,DYNC2LI1,-0.347749428065269,0.0038800954930214,0.0008267743824469,Not significant,302.702710784307
5494,PPM1A,0.203854528193204,0.0038886685396335,0.0008288370695141,Not significant,1326.75620419733
5426,POLE,-0.195222174402487,0.0038987080756891,0.0008312134557682,Not significant,1378.48838329351
51606,ATP6V1H,0.30175720740223,0.0039032860858273,0.0008324263191167,Not significant,489.629594090396
8721,EDF1,0.142123741594958,0.0039144932025494,0.0008350538830338,Not significant,3812.28983661702
11212,PLPBP,-0.204033421334517,0.0039598140261327,0.0008449621362643,Not significant,1079.55753461088
6534,SLC6A7,0.320094536172283,0.0039685046012828,0.0008472981247369,Not significant,385.406450782771
254170,FBXO33,0.292910689335854,0.0039685046012828,0.0008471340098305,Not significant,469.249105900382
26136,TES,0.175689541096698,0.003969002918676,0.0008476453266436,Not significant,1998.3346431152
7251,TSG101,0.193760980490316,0.0039730610369432,0.0008487530585533,Not significant,1421.48052647255
8754,ADAM9,0.128716766351926,0.0039799216269194,0.0008504601365131,Not significant,7198.04822267424
150472,ZNG1B,-0.260239483263348,0.0039822578319467,0.0008514346961643,Not significant,705.444759233684
55627,SMPD4,-0.177098013931348,0.0039822578319467,0.0008514795784665,Not significant,1623.02309946771
4141,MARS1,0.186940968225494,0.0039822578319467,0.0008516841923075,Not significant,1650.24205957607
57153,SLC44A2,-0.173694161076726,0.004001493342552,0.000856040864327,Not significant,1794.65925684022
5564,PRKAB1,-0.198370438405902,0.0040043277201985,0.0008568901752906,Not significant,1214.47145581689
79925,SPEF2,-0.575567214638885,0.0040090944996662,0.0008581534640712,Down,127.268906308726
23512,SUZ12,0.190576778228301,0.0040118407900358,0.000858984719575,Not significant,1469.46436252812
8682,PEA15,0.201756613184997,0.0040173677720543,0.0008604118575022,Not significant,1231.93656449158
10998,SLC27A5,-0.514340395686542,0.0040197451019722,0.000861164904445,Down,135.007645943273
5900,RALGDS,-0.210037503586152,0.0040208409128369,0.0008616436175306,Not significant,1461.42636236224
284217,LAMA1,-1.68521518431299,0.0040225340285012,0.0008622504988893,Down,13.8299922502878
158326,FREM1,-1.21051724978396,0.0040240086311805,0.000862810733078,Down,26.6150951792615
10581,IFITM2,-0.48158162509495,0.0040330500984548,0.0008649940600678,Not significant,154.296267994519
1639,DCTN1,0.186351678781351,0.0040375315420134,0.0008662001900594,Not significant,2349.27315327473
7517,XRCC3,-0.238942073177176,0.0040441866101731,0.0008680640686656,Not significant,810.944878496727
117584,RFFL,0.269491753669921,0.0040441866101731,0.0008681186886781,Not significant,523.38961289096
6773,STAT2,0.28603992045062,0.0040555824806926,0.0008708109694922,Not significant,499.810222564277
8660,IRS2,0.389244326910485,0.0040616616214473,0.000872362707191,Not significant,1828.84165899736
5048,PAFAH1B1,0.159015932809336,0.004069467228352,0.0008742860972936,Not significant,2180.35695682045
79004,CUEDC2,-0.253709228672305,0.0040876944414948,0.0008784500492521,Not significant,682.759876768022
665,BNIP3L,0.203547394097775,0.0041073379408596,0.000882920660385,Not significant,1734.23491087483
2193,FARSA,-0.173231310961305,0.00411186159687,0.0008841425494058,Not significant,2324.74185541834
127428,TCEANC2,-0.380214726089325,0.0041124965011506,0.0008845285824887,Not significant,285.249794880589
138716,RPP25L,-0.294265665480945,0.0041324526335339,0.0008890715349175,Not significant,470.130608657843
84619,ZGPAT,0.250891537280626,0.0041360575230555,0.0008900980484333,Not significant,809.46071360275
23195,MDN1,-0.245080534132673,0.0041360869735616,0.0008903553320104,Not significant,673.990729673003
101928745,LL21NC02-21A1.1,0.450185948582161,0.0041460481626156,0.0008927511788085,Not significant,179.965280449592
7284,TUFM,-0.173362198129769,0.004148264692953,0.0008934801395451,Not significant,5290.6211269701
4598,MVK,0.201996695811839,0.0041494150139548,0.000893979657478,Not significant,1130.26843203056
51479,ANKFY1,0.183465038122218,0.0041516702578944,0.0008947174345371,Not significant,1408.59378000985
30850,CDR2L,0.240290048472837,0.0041530323574485,0.000895262951463,Not significant,780.236242988839
112268196,LOC112268196,0.398564862854677,0.0041723922310585,0.0008996894787757,Not significant,244.840936793054
84142,ABRAXAS1,-0.259186776805784,0.004184385672251,0.0009025294906475,Not significant,584.515348444913
51575,ESF1,-0.327225021228107,0.0041916348310975,0.0009043473764945,Not significant,419.299488409656
2936,GSR,0.16707100721164,0.0041938724652258,0.0009050845988841,Not significant,2425.42201215837
158228,FAM201A,-0.521713714804677,0.0042134695414095,0.000909569507847,Down,127.656578424417
340061,STING1,-0.285547432571211,0.0042150486555777,0.0009101661306395,Not significant,615.775056254983
6288,SAA1,1.51059445012901,0.0042321327339211,0.0009141119119499,Up,17.5982823163226
23344,ESYT1,-0.15315557834973,0.0042337690154729,0.0009147222099319,Not significant,2769.50310279538
4289,MKLN1,0.23497672110884,0.0042473556640825,0.0009179153546573,Not significant,858.374450687463
28999,KLF15,-1.27278921970877,0.0042475636495122,0.000918218012572,Down,22.5342189433717
7915,ALDH5A1,0.25510647480966,0.0042504848203659,0.0009195434123488,Not significant,656.385970661222
26959,HBP1,0.256594208787198,0.0042504848203659,0.0009191113184126,Not significant,619.591234946179
29088,MRPL15,-0.252945731227708,0.0042504848203659,0.0009196231567421,Not significant,750.961626740084
26469,PTPN18,-0.191901544570802,0.0042634351486135,0.0009226837261924,Not significant,1443.37603567089
3006,H1-2,0.387857830245684,0.0042655479537007,0.0009234182146559,Not significant,246.551554819379
5998,RGS3,0.22725397640131,0.0042655479537007,0.0009236585758256,Not significant,811.827171867306
6305,SBF1,0.130764141858291,0.0042666088695826,0.0009241471705138,Not significant,5427.4044799913
9150,CTDP1,0.236587091012822,0.004323880009158,0.0009368144346986,Not significant,850.586395285985
64788,LMF1,-0.352682254500923,0.0043276974977844,0.0009379041052108,Not significant,321.961387902444
29841,GRHL1,0.458780405776871,0.004342099915935,0.000941288860553,Not significant,223.738344407753
522,ATP5PF,-0.179020489954832,0.0043448055455368,0.0009421390013195,Not significant,1900.14959296041
1141,CHRNB2,0.216558839179351,0.0043449894729096,0.0009424425048933,Not significant,911.805656161569
166012,CHST13,1.2647228863767,0.004345981374473,0.0009429213320662,Up,25.100869612979
10015,PDCD6IP,0.155676487034412,0.0043570987394083,0.0009455977545724,Not significant,3647.36542120466
107987209,LOC107987209,-0.330066440605848,0.00436769706502,0.0009481628502998,Not significant,323.365831424043
1209,CLPTM1,0.160755825548599,0.0043755414708325,0.000950131229469,Not significant,2151.43147742592
29964,PRICKLE4,-0.332570628182847,0.0043837726130285,0.000952184562228,Not significant,329.622263205994
23060,ZNF609,0.210655022975998,0.0043957411525934,0.000955050908108,Not significant,959.462817162625
54963,UCKL1,0.209013579712987,0.0044190418805691,0.0009603815080814,Not significant,1266.04827731947
51637,RTRAF,-0.210854359058283,0.0044234807179301,0.000961614574223,Not significant,1600.69839349145
5051,PAFAH2,-0.226936810345586,0.0044266179318108,0.000962565141828,Not significant,872.853502208984
55631,LRRC40,-0.360023283496608,0.0044448371321192,0.0009667965731493,Not significant,284.640129472841
55830,GLT8D1,-0.237347079947044,0.0044449151971925,0.0009672523229669,Not significant,683.203728031119
5501,PPP1CC,-0.16167756479202,0.0044449151971925,0.0009673529190832,Not significant,3612.64406173294
6612,SUMO3,-0.169119252303876,0.0044483114589791,0.0009683619411974,Not significant,2060.33150394634
51195,RAPGEFL1,-0.173099519653429,0.0044494187635273,0.0009688729488107,Not significant,1765.62107614587
6821,SUOX,0.181616433276219,0.0044559779282305,0.0009705715788343,Not significant,1835.44329844657
79023,NUP37,-0.278964999125051,0.0044733339740299,0.0009746233649279,Not significant,566.87875198054
56945,MRPS22,-0.226517010686501,0.0044898446834108,0.0009784930289292,Not significant,792.483434131994
4798,NFRKB,0.246441062920469,0.0045016114889427,0.0009813305472498,Not significant,721.965633656219
6138,RPL15,-0.121118983559924,0.004506820462815,0.000982739518466,Not significant,19757.796730853
27076,LYPD3,0.888085819284717,0.0045087338590275,0.0009834303011287,Up,43.1113988875304
26060,APPL1,-0.229778286034757,0.0045245871948067,0.0009871626958212,Not significant,883.747208644052
5260,PHKG1,-0.281549617746402,0.0045246436395799,0.0009874495310987,Not significant,488.661965933505
57820,CCNB1IP1,-0.26992062521871,0.0045327754424699,0.0009894992138094,Not significant,540.359050170237
83481,EPPK1,-0.156214794222501,0.0045498864197579,0.0009935105706048,Not significant,4826.64384021258
51272,BET1L,-0.210090682076612,0.0045499529771444,0.000993801159915,Not significant,1009.79362972822
10103,TSPAN1,-0.138789642101798,0.0045617089573473,0.0009966456713631,Not significant,9407.27672427276
646576,HHIP-AS1,1.40450213909491,0.0045639059914506,0.000997534807697,Up,19.2712543067345
6748,SSR4,-0.149713001044396,0.0045639059914506,0.0009976794859359,Not significant,2602.09151214326
23322,RPGRIP1L,-0.412056459611491,0.0045998890962651,0.0010058245542373,Not significant,233.252196969111
7514,XPO1,-0.148160180789478,0.0046015331882329,0.0010064685024048,Not significant,3038.12071695795
26238,LINC01558,2.14042525751502,0.0046015331882329,0.0010067424266938,Up,9.52873076340412
26056,RAB11FIP5,0.228540898341451,0.0046249302593517,0.0010121419394176,Not significant,799.813647094369
64121,RRAGC,0.329668439856852,0.0046429561571024,0.0010164161636255,Not significant,402.586493736994
9314,KLF4,0.158764106888356,0.0046429561571024,0.0010169319091821,Not significant,2493.07579355728
51031,GLOD4,-0.176624282336501,0.0046429561571024,0.0010169318068604,Not significant,1897.42549692277
5504,PPP1R2,0.200127989454024,0.0046478229617696,0.0010185618576575,Not significant,1167.85530749568
10055,SAE1,-0.172716920345368,0.0046478229617696,0.0010183642831962,Not significant,2516.96468400737
6872,TAF1,-0.251262815461044,0.0046516405991063,0.0010196807113561,Not significant,639.403773090144
5885,RAD21,-0.140872806053975,0.0046632542338759,0.0010225094528108,Not significant,3746.96494956141
2967,GTF2H3,-0.216447685877149,0.0046748051794755,0.0010253258538893,Not significant,917.266870745863
647979,NORAD,0.127954856059693,0.0046934765620475,0.0010297058153357,Not significant,9446.96532941391
4058,LTK,-0.63071725548237,0.0047090497893767,0.0010334081475655,Down,86.2984902362439
7388,UQCRH,-0.173493887032875,0.0047107242827548,0.0010340614279217,Not significant,3222.35195901958
55293,UEVLD,0.234515732228086,0.0047176610748284,0.0010359634604278,Not significant,760.039652169661
56850,GRIPAP1,0.207676997157405,0.0047176610748284,0.0010361566005872,Not significant,978.529295014724
1846,DUSP4,0.192562592331769,0.0047187362240089,0.0010366790357442,Not significant,1622.49571542819
1289,COL5A1,-2.48163623204769,0.0047205105925265,0.001037355258229,Down,7.22983339917442
196527,ANO6,0.182074776892294,0.0047265260056084,0.0010389639435941,Not significant,1426.35725710984
10254,STAM2,0.277733770767528,0.0047308875610439,0.0010402097149146,Not significant,613.792046684906
414918,DENND6B,0.33045877061998,0.0047374397778746,0.0010419378227639,Not significant,345.720657627179
100616256,MIR4721,-0.260810701314732,0.0047390133287523,0.0010425714312617,Not significant,548.549837152479
9487,PIGL,-0.260653756044875,0.004742997624762,0.001043735735045,Not significant,554.466414247296
9633,TESMIN,-0.494792326087977,0.0047491852120277,0.0010453855083871,Not significant,144.820556469234
1936,EEF1D,-0.144080975635231,0.0047497730640646,0.0010458030851529,Not significant,5992.6123739564
27068,PPA2,-0.186203749976868,0.0047500857179908,0.0010461601235473,Not significant,1721.93490228508
